epoch,step,test_level0_acc,test_level0_loss,test_level1_acc,test_level1_loss,test_level2_acc,test_level2_loss,test_level3_acc,test_level3_loss,test_level4_acc,test_level4_loss,test_level5_acc,test_level5_loss,test_level6_acc,test_level6_loss,test_level7_acc,test_level7_loss,test_level8_acc,test_level8_loss,test_loss,train_level0_acc,train_level0_loss,train_level1_acc,train_level1_loss,train_level2_acc,train_level2_loss,train_level3_acc,train_level3_loss,train_level4_acc,train_level4_loss,train_level5_acc,train_level5_loss,train_level6_acc,train_level6_loss,train_level7_acc,train_level7_loss,train_level8_acc,train_level8_loss,train_loss,val_level0_acc,val_level0_loss,val_level1_acc,val_level1_loss,val_level2_acc,val_level2_loss,val_level3_acc,val_level3_loss,val_level4_acc,val_level4_loss,val_level5_acc,val_level5_loss,val_level6_acc,val_level6_loss,val_level7_acc,val_level7_loss,val_level8_acc,val_level8_loss,val_loss
0,9,,,,,,,,,,,,,,,,,,,,0.0,7.1560378074646,0.0,7.044971466064453,0.0,7.0613508224487305,0.0,7.16902494430542,0.015625,7.03346061706543,0.0,7.037815570831299,0.0,7.0043044090271,0.0,7.048230171203613,0.875,3.0458016395568848,59.60099411010742,,,,,,,,,,,,,,,,,,,
0,19,,,,,,,,,,,,,,,,,,,,0.0,7.002874374389648,0.0,7.128261566162109,0.0,7.103322982788086,0.0,6.998017311096191,0.0,7.081329345703125,0.0,7.0901198387146,0.0,7.099069118499756,0.0,7.142911911010742,0.5,3.5151236057281494,60.16102981567383,,,,,,,,,,,,,,,,,,,
0,29,,,,,,,,,,,,,,,,,,,,0.0,7.086079120635986,0.0,7.110590934753418,0.0,7.0872650146484375,0.0,7.004426002502441,0.0,7.087313652038574,0.015625,7.040606498718262,0.0,7.06113338470459,0.0,7.027291297912598,0.59375,3.6490931510925293,60.15380096435547,,,,,,,,,,,,,,,,,,,
0,39,,,,,,,,,,,,,,,,,,,,0.0,7.0425872802734375,0.0,6.999709129333496,0.0,7.1528544425964355,0.0,7.050271511077881,0.0,7.073781967163086,0.0,7.105460166931152,0.0,7.1308088302612305,0.0,6.991899490356445,0.875,2.248628616333008,58.79600524902344,,,,,,,,,,,,,,,,,,,
0,49,,,,,,,,,,,,,,,,,,,,0.0,7.042170524597168,0.0,7.005470275878906,0.0,7.024320602416992,0.015625,7.1284332275390625,0.0,7.035264015197754,0.0,7.052837371826172,0.0,7.101295471191406,0.0,7.090389251708984,0.796875,3.4164276123046875,59.8966064453125,,,,,,,,,,,,,,,,,,,
0,59,,,,,,,,,,,,,,,,,,,,0.0,6.996755599975586,0.0,7.0364580154418945,0.0,7.167311191558838,0.0,7.036950588226318,0.0,7.102882385253906,0.0,7.112358093261719,0.0,7.051515579223633,0.0,7.059389591217041,0.796875,3.1514034271240234,59.71502685546875,,,,,,,,,,,,,,,,,,,
0,69,,,,,,,,,,,,,,,,,,,,0.0,7.01722526550293,0.0,7.05783748626709,0.0,7.002790927886963,0.0,7.081110954284668,0.015625,6.9946208000183105,0.0,7.028801441192627,0.0,6.972385883331299,0.0,7.039463996887207,0.796875,3.155275344848633,59.349510192871094,,,,,,,,,,,,,,,,,,,
0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020000000949949026,7.01599645614624,0.0010000000474974513,7.030332565307617,0.0020000000949949026,7.073719024658203,0.0,7.048009395599365,0.0010000000474974513,7.0398783683776855,0.0,7.044233798980713,0.0010000000474974513,7.025723457336426,0.0010000000474974513,7.03598165512085,0.8040000200271606,1.7870453596115112,58.100921630859375
1,79,0.0020000000949949026,7.01599645614624,0.0010000000474974513,7.030332565307617,0.0020000000949949026,7.073719024658203,0.0,7.048009395599365,0.0010000000474974513,7.0398783683776855,0.0,7.044233798980713,0.0010000000474974513,7.025723457336426,0.0010000000474974513,7.03598165512085,0.8040000200271606,1.7870453596115112,58.100921630859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
